Tag1,Tag2,OERatio,Count1,Count2,Count12,CountAll
"cocos2d","graphics","2.31867508374665","4015","7805","15","4844033"
"haskell","performance","2.31809304537252","10785","30226","156","4844033"
"c++11","types","2.31809128259699","5993","6625","19","4844033"
"c#-4.0","collections","2.31805083500496","13967","7032","47","4844033"
"asp.net-mvc-3","error-handling","2.3180012441022","33133","5298","84","4844033"
"clojure","ide","2.31772680066276","4959","4636","11","4844033"
"enums","grails","2.31753802334427","4577","10960","24","4844033"
".net-4.0","frameworks","2.31730704986274","6585","5714","18","4844033"
"frameworks","import","2.31715624242751","5714","5122","14","4844033"
"hadoop","ssh","2.3163457974404","5892","4969","14","4844033"
"design-patterns","web-applications","2.31584960660516","12613","11111","67","4844033"
"internationalization","zend-framework","2.31578485234488","4706","14668","33","4844033"
"jquery","table","2.31560923639759","300065","13211","1895","4844033"
"command-line","permissions","2.31548563682113","6784","4934","16","4844033"
"drop-down-menu","jquery-selectors","2.31532044112446","7345","5412","19","4844033"
"count","function","2.31490613362456","4050","17567","34","4844033"
"crash","delegates","2.3147384054409","4106","4587","9","4844033"
"architecture","azure","2.31468010945144","7071","7695","26","4844033"
"ios","sqlite3","2.3146182148318","139084","4800","319","4844033"
"configuration","zend-framework","2.31418665713967","6279","14668","44","4844033"
"asp.net","listbox","2.31402917696937","165512","3984","315","4844033"
"design","generics","2.31366943911557","11816","12226","69","4844033"
"binary","unicode","2.31343914861082","3798","7167","13","4844033"
"audio","open-source","2.31328258005977","10325","4259","21","4844033"
"file","list","2.31327811669574","20459","18628","182","4844033"
"database-design","linq-to-sql","2.313163154251","10736","10533","54","4844033"
"event-handling","monotouch","2.31300459350797","4410","4274","9","4844033"
"usercontrols","visual-studio","2.31287935263852","5645","26713","72","4844033"
"email","google","2.31284155636065","15461","13140","97","4844033"
"emacs","r","2.31278317256401","7590","27595","100","4844033"
"configuration","content-management-system","2.31266254083923","6279","4003","12","4844033"
"file-upload","image-processing","2.31251222426976","8946","9366","40","4844033"
"session","ssl","2.31240732236114","13670","8275","54","4844033"
"delphi","filter","2.31203787585948","20088","4902","47","4844033"
"get","twitter","2.31180651844819","4066","7730","15","4844033"
"linker","unix","2.31171621435841","4306","13139","27","4844033"
"apache","windows-7","2.31164584040648","24512","7352","86","4844033"
"browser","gwt","2.31151223288526","8491","12587","51","4844033"
"playframework","view","2.31143922854026","4104","7149","14","4844033"
"process","vb.net","2.31139152368305","5438","45090","117","4844033"
"regex","ruby","2.31120422406662","56503","70255","1894","4844033"
"for-loop","methods","2.31089139977106","6401","6877","21","4844033"
"button","html","2.31083095169732","10391","163002","808","4844033"
"iphone","sqlite","2.31050437381464","170500","20166","1640","4844033"
"binary","types","2.31018891770247","3798","6625","12","4844033"
"replace","unicode","2.3099116374215","4389","7167","15","4844033"
".net","datetime","2.30956648316134","151063","11982","863","4844033"
"spring-security","ssl","2.30950143905815","3802","8275","15","4844033"
"c","time","2.30917429130984","91881","6484","284","4844033"
"hibernate","primefaces","2.30908013290399","23444","5011","56","4844033"
"graphics","java-me","2.30889892391934","7805","5376","20","4844033"
"function","random","2.30887942894232","17567","6688","56","4844033"
"datetime","string","2.3088468435708","11982","37296","213","4844033"
"language-agnostic","web-applications","2.30861402441594","6043","11111","32","4844033"
"hyperlink","webforms","2.30856587755725","4836","3905","9","4844033"
"ios","youtube","2.30837480344821","139084","4300","285","4844033"
"functional-programming","optimization","2.30837269987901","3771","10573","19","4844033"
"algorithm","list","2.30818446977887","28841","18628","256","4844033"
"asp.net","visual-studio-2010","2.30802163406435","165512","32906","2595","4844033"
"proxy","rest","2.3080113487774","4669","13935","31","4844033"
"login","magento","2.30755449003822","6572","15332","48","4844033"
"exception-handling","f#","2.30753439365158","5952","4585","13","4844033"
"oauth","redirect","2.30752592295432","5553","10585","28","4844033"
"configuration","path","2.30731029896946","6279","4681","14","4844033"
"design","java-ee","2.30662253344881","11816","13152","74","4844033"
"groovy","java","2.30646237828358","5938","400375","1132","4844033"
"delphi","parameters","2.3063397247647","20088","5646","54","4844033"
"github","permissions","2.30628059814927","5534","4934","13","4844033"
"command-line","pdf","2.30603425111418","6784","11147","36","4844033"
"drop-down-menu","enums","2.30544286234202","7345","4577","16","4844033"
"debugging","testing","2.30502484155897","17230","11465","94","4844033"
"python","ssh","2.30456012540581","179356","4969","424","4844033"
"binding","windows-8","2.30450784162754","7372","6558","23","4844033"
"image","website","2.30427889005456","31337","4830","72","4844033"
"jqgrid","razor","2.30421477206863","5815","8315","23","4844033"
"delete","jpa","2.30372523546831","4667","9912","22","4844033"
"architecture","transactions","2.30367813783798","7071","4758","16","4844033"
"hash","ruby-on-rails","2.30346518326392","6726","111306","356","4844033"
"curl","xml-parsing","2.30338023426616","8271","4831","19","4844033"
"events","iframe","2.30333987670903","14775","9679","68","4844033"
"delegates","f#","2.30323903858969","4587","4585","10","4844033"
"cookies","javascript","2.30251656524399","8882","359555","1518","4844033"
"compiler","namespaces","2.30243039082111","6562","4168","13","4844033"
"proxy","webkit","2.30211906937486","4669","4056","9","4844033"
"binary","vector","2.30181866800064","3798","6095","11","4844033"
"optimization","xna","2.30174175703852","10573","4379","22","4844033"
"compiler","jar","2.30146408512318","6562","5132","16","4844033"
"actionscript-3","animation","2.30126759165869","25871","10984","135","4844033"
"dojo","filter","2.30099980792025","4724","4902","11","4844033"
"struts2","upload","2.30093325059014","5251","5212","13","4844033"
"file","printing","2.30011247931615","20459","6588","64","4844033"
"ios5","webkit","2.29978474085509","11944","4056","23","4844033"
"spring","testing","2.29973894701709","26823","11465","146","4844033"
"amazon-web-services","email","2.29962568255197","4496","15461","33","4844033"
"parameters","playframework","2.29959604135896","5646","4104","11","4844033"
"excel","filter","2.2995394737921","23635","4902","55","4844033"
"oauth","permissions","2.29838948859321","5553","4934","13","4844033"
"github","https","2.29829532283685","5534","5332","14","4844033"
"printing","vbscript","2.29817642444496","6588","5439","17","4844033"
"path","perl","2.29750661487875","4681","26124","58","4844033"
"calendar","ios4","2.29726033179156","4056","4159","8","4844033"
"character-encoding","oracle","2.29695278065009","5389","27002","69","4844033"
"core-data","memory-leaks","2.2968606379314","10862","6019","31","4844033"
"frameworks","sdk","2.29659065127719","5714","5537","15","4844033"
"calendar","localization","2.29626651603564","4056","5201","10","4844033"
"events","facebook-graph-api","2.29623021724172","14775","13564","95","4844033"
"post","types","2.29622841177611","10508","6625","33","4844033"
"binary","encryption","2.29611761578535","3798","8332","15","4844033"
"datagrid","triggers","2.29610646770283","6081","4857","14","4844033"
".net-3.5","asynchronous","2.29575516512818","4869","7367","17","4844033"
"deployment","vb6","2.29575099859038","8142","5183","20","4844033"
"crystal-reports","iis7","2.29518140906879","4646","6814","15","4844033"
"hyperlink","mobile","2.29497527493678","4836","10475","24","4844033"
"drag-and-drop","upload","2.29481490956293","4455","5212","11","4844033"
"delegates","memory-management","2.29477825776706","4587","9664","21","4844033"
"nginx","tomcat","2.29477033740569","4574","11999","26","4844033"
"parameters","properties","2.29472819688672","5646","6356","17","4844033"
"api","login","2.29463281854404","20879","6572","65","4844033"
"django","permissions","2.2937531835128","49650","4934","116","4844033"
"datatable","dynamic","2.29366134025458","4363","9197","19","4844033"
"redirect","symfony1","2.29359137763445","10585","3791","19","4844033"
"mobile","xhtml","2.29307860115584","10475","4840","24","4844033"
"security","windows","2.29298350262874","20207","47359","453","4844033"
"camera","permissions","2.29206049030076","3855","4934","9","4844033"
"file-upload","iis","2.2916655549042","8946","11814","50","4844033"
"activity","android-listview","2.29141374550328","5821","4358","12","4844033"
"formatting","powershell","2.29114189279951","3762","9554","17","4844033"
"deployment","permissions","2.29102828423373","8142","4934","19","4844033"
".net","parallel-processing","2.29101696263448","151063","4045","289","4844033"
"attributes","svg","2.29083200522102","4499","5170","11","4844033"
"character-encoding","header","2.29061164959287","5389","4709","12","4844033"
"text","vim","2.28929314502209","8456","9759","39","4844033"
"attributes","usercontrols","2.28880292461409","4499","5645","12","4844033"
"binary","random","2.28842726970377","3798","6688","12","4844033"
"dll","pointers","2.28813069275128","8410","11076","44","4844033"
"sockets","struct","2.28805025442565","16615","4842","38","4844033"
"delete","postgresql","2.28801577374493","4667","16331","36","4844033"
"filter","textbox","2.28792319356246","4902","4751","11","4844033"
"delete","ms-access","2.28787567971029","4667","12249","27","4844033"
"amazon-ec2","django","2.28780012279603","3966","49650","93","4844033"
"google-app-engine","spring-security","2.28764441350615","17822","3802","32","4844033"
"data-structures","parallel-processing","2.28741112377514","7853","4045","15","4844033"
"jar","spring","2.28731749857303","5132","26823","65","4844033"
"bitmap","merge","2.287190435794","4571","4170","9","4844033"
"input","user-interface","2.28717495683246","6557","8075","25","4844033"
"html","printing","2.28701244996849","163002","6588","507","4844033"
".htaccess","permissions","2.28688700598716","18460","4934","43","4844033"
"junit","logging","2.28670798668866","5173","9828","24","4844033"
"linq","sql","2.28664513206847","28252","127545","1701","4844033"
"asp-classic","sql","2.28657670103893","5913","127545","356","4844033"
"cakephp","cookies","2.28635104318438","13358","8882","56","4844033"
"extjs","file-upload","2.2862266686539","9000","8946","38","4844033"
"c#-4.0","nhibernate","2.28588703764958","13967","13655","90","4844033"
"ado.net","visual-studio-2010","2.2858416011277","5152","32906","80","4844033"
"android","canvas","2.28575401243016","318032","7883","1183","4844033"
"functional-programming","python-3.x","2.28567377372361","3771","5058","9","4844033"
"iframe","joomla","2.2855801913187","9679","6788","31","4844033"
"canvas","iframe","2.2855334271469","7883","9679","36","4844033"
"error-handling","tsql","2.28531739502936","5298","19604","49","4844033"
"struct","xna","2.28458521996623","4842","4379","10","4844033"
"header","url","2.28414447132091","4709","13961","31","4844033"
"rest","xml","2.2838097101854","13935","61188","402","4844033"
"linker","module","2.28369793991483","4306","4926","10","4844033"
"index","tags","2.28300159744387","3786","3923","7","4844033"
"applet","google-chrome","2.28295765947779","4004","14308","27","4844033"
"data-structures","reference","2.28247375779721","7853","5405","20","4844033"
"dll","exception","2.28228030808967","8410","12871","51","4844033"
"parsing","xhtml","2.28212805578078","16665","4840","38","4844033"
"proxy","spring","2.28206432198603","4669","26823","59","4844033"
"authentication","zend-framework","2.28167266165024","12158","14668","84","4844033"
"drag-and-drop","view","2.28142053726052","4455","7149","15","4844033"
"oracle","table","2.28131233838635","27002","13211","168","4844033"
"image-processing","video","2.2812561516733","9366","9522","42","4844033"
"pdf","zend-framework","2.28122916796582","11147","14668","77","4844033"
"html5","upload","2.28059278928785","31787","5212","78","4844033"
"file-upload","web-config","2.28049376072763","8946","3799","16","4844033"
"script","upload","2.28011458235161","7337","5212","18","4844033"
"count","file","2.27998649512213","4050","20459","39","4844033"
"calendar","zend-framework","2.2797975197521","4056","14668","28","4844033"
"magento","nginx","2.27942896253065","15332","4574","33","4844033"
"website","xhtml","2.27933041596085","4830","4840","11","4844033"
"activity","login","2.27921053778985","5821","6572","18","4844033"
".net","combobox","2.27885702348137","151063","4939","351","4844033"
"printing","xhtml","2.27876426334884","6588","4840","15","4844033"
"exception-handling","java","2.27867732913364","5952","400375","1121","4844033"
"iframe","security","2.27857112300235","9679","20207","92","4844033"
"iis7","internet-explorer-8","2.27850701421658","6814","5304","17","4844033"
"module","script","2.27846881010829","4926","7337","17","4844033"
"command-line","git","2.27837706866606","6784","26012","83","4844033"
".htaccess","caching","2.27814563153077","18460","11864","103","4844033"
"jsf-2","localization","2.27801320509736","8177","5201","20","4844033"
"bitmap","listview","2.27764140583651","4571","13493","29","4844033"
"datagrid","drop-down-menu","2.2775062859699","6081","7345","21","4844033"
"facebook-graph-api","ios6","2.27743964279788","13564","6586","42","4844033"
"console","menu","2.2774272018114","3840","5539","10","4844033"
"jar","reflection","2.27704159863688","5132","8705","21","4844033"
"recursion","reflection","2.27659799029894","6844","8705","28","4844033"
"combobox","gridview","2.27629332311421","4939","9479","22","4844033"
"command-line","printing","2.27607704134017","6784","6588","21","4844033"
"playframework","twitter-bootstrap","2.27597364399128","4104","7779","15","4844033"
"amazon-ec2","tcp","2.27562512214255","3966","5904","11","4844033"
"binary","python","2.27554905027303","3798","179356","320","4844033"
"random","variables","2.27553842646061","6688","13050","41","4844033"
"cookies","selenium","2.27524563702076","8882","7191","30","4844033"
"attributes","index","2.27509993122848","4499","3786","8","4844033"
"joomla","parameters","2.27508114275552","6788","5646","18","4844033"
"browser","ssl","2.27506699291697","8491","8275","33","4844033"
"arraylist","floating-point","2.27474875979138","4777","4012","9","4844033"
"jboss","url-rewriting","2.27467405091468","5195","5329","13","4844033"
"recursion","sorting","2.27453379535543","6844","12447","40","4844033"
"command-line","configuration","2.27436815816123","6784","6279","20","4844033"
"coding-style","parameters","2.27435948388297","4904","5646","13","4844033"
"c","multithreading","2.27434861337548","91881","35814","1545","4844033"
"jsp","url","2.27406408759918","16936","13961","111","4844033"
".net-4.0","dictionary","2.27374470993437","6585","6147","19","4844033"
"map","object","2.27340310562054","6141","11450","33","4844033"
"debugging","eclipse-plugin","2.27336495456273","17230","4823","39","4844033"
"null","sql-server-2005","2.27321070640222","3901","15295","28","4844033"
"listview","search","2.2731076808227","13493","12161","77","4844033"
"cocos2d","memory","2.27273982338295","4015","10617","20","4844033"
"amazon-s3","http","2.27263126266496","4134","16499","32","4844033"
"actionscript-3","math","2.27200304811228","25871","12032","146","4844033"
"asp.net-mvc-2","unit-testing","2.27190762015392","8447","17669","70","4844033"
"lucene","tomcat","2.27187921397821","4087","11999","23","4844033"
"windows-7","winforms","2.27146581416382","7352","35678","123","4844033"
"ant","documentation","2.27122563693213","7196","3853","13","4844033"
"soap","xpath","2.27083242505343","8874","8173","34","4844033"
"batch-file","csv","2.27071937624832","5198","8208","20","4844033"
"datagridview","properties","2.27059856285005","5706","6356","17","4844033"
"filter","image","2.27043391247726","4902","31337","72","4844033"
"debugging","firefox","2.26999116111472","17230","13252","107","4844033"
"event-handling","jquery","2.26957663330164","4410","300065","620","4844033"
"casting","multidimensional-array","2.2692916332086","5279","5661","14","4844033"
"casting","methods","2.26832525504368","5279","6877","17","4844033"
"eclipse","github","2.26831513641947","42448","5534","110","4844033"
"file","sed","2.26830492478637","20459","4384","42","4844033"
"path","recursion","2.26803478029179","4681","6844","15","4844033"
"backbone.js","seo","2.26782538874713","8294","3863","15","4844033"
"mono","network-programming","2.26769702458666","4323","3953","8","4844033"
"calendar","java","2.26702227509836","4056","400375","760","4844033"
"file-io","java-me","2.26693700955124","7552","5376","19","4844033"
"post","stream","2.26639748935025","10508","4068","20","4844033"
"entity-framework-4","mvc","2.26603850978625","6450","12594","38","4844033"
"query","time","2.26596338702721","28024","6484","85","4844033"
"com","silverlight-4.0","2.26571819596926","6060","5292","15","4844033"
"character-encoding","encryption","2.26552543823601","5389","8332","21","4844033"
"concurrency","sockets","2.26527546354187","6049","16615","47","4844033"
"ruby","time","2.26499085182378","70255","6484","213","4844033"
"if-statement","vba","2.26487512671368","7324","13725","47","4844033"
"dom","object","2.26481117874708","11955","11450","64","4844033"
"foreach","input","2.26414298485035","4568","6557","14","4844033"
"compilation","resources","2.26405539288805","4722","4531","10","4844033"
"loops","string","2.26376684940725","11360","37296","198","4844033"
"asynchronous","file-io","2.26374649001617","7367","7552","26","4844033"
"error-handling","struts2","2.26358325822495","5298","5251","13","4844033"
"boost","callback","2.26354919354211","8925","4316","18","4844033"
"oauth","rubygems","2.2634333433234","5553","3854","10","4844033"
"permissions","stored-procedures","2.26308151930716","4934","9544","22","4844033"
"memory-leaks","uiviewcontroller","2.26303080666349","6019","5690","16","4844033"
"c#-4.0","textbox","2.2629795188668","13967","4751","31","4844033"
"calendar","textbox","2.26238558933093","4056","4751","9","4844033"
"firefox","https","2.26229619489841","13252","5332","33","4844033"
"memory-management","numpy","2.2621066713324","9664","5318","24","4844033"
"tabs","webview","2.26202933435218","4832","4875","11","4844033"
"compiler","xcode4","2.26195174660336","6562","5548","17","4844033"
"count","insert","2.26192850972427","4050","4759","9","4844033"
"plugins","visual-studio","2.26169831655908","9060","26713","113","4844033"
"drop-down-menu","javascript","2.26158563580299","7345","359555","1233","4844033"
"event-handling","xaml","2.26157803403607","4410","15542","32","4844033"
"bluetooth","permissions","2.26155443821588","3907","4934","9","4844033"
"layout","primefaces","2.26079884048506","10262","5011","24","4844033"
"amazon-ec2","mono","2.26026382707793","3966","4323","8","4844033"
"backbone.js","web-applications","2.26025984759486","8294","11111","43","4844033"
"open-source","sdk","2.25952741324844","4259","5537","11","4844033"
"model","spring-mvc","2.25918729285017","5472","9796","25","4844033"
"mobile","twitter-bootstrap","2.25898260447242","10475","7779","38","4844033"
"boost","dll","2.25876430952881","8925","8410","35","4844033"
"jquery","select","2.25846413582771","300065","10729","1501","4844033"
"debugging","safari","2.25839345283562","17230","4606","37","4844033"
"button","table","2.25836445499478","10391","13211","64","4844033"
"functional-programming","macros","2.25755476420504","3771","5121","9","4844033"
"event-handling","xna","2.25754319083194","4410","4379","9","4844033"
"application","menu","2.25730499184801","10073","5539","26","4844033"
"gcc","xcode","2.25719341532146","9970","52521","244","4844033"
"seo","web-applications","2.25714382435049","3863","11111","20","4844033"
"hibernate","jsp","2.25702445024826","23444","16936","185","4844033"
"batch","transactions","2.25697045713824","5413","4758","12","4844033"
"get","textbox","2.25682143392185","4066","4751","9","4844033"
"coding-style","colors","2.25647474339995","4904","5253","12","4844033"
"oracle","parameters","2.25594566367252","27002","5646","71","4844033"
"count","stored-procedures","2.25576650833566","4050","9544","18","4844033"
"configuration","playframework","2.25574760014119","6279","4104","12","4844033"
"internet-explorer","menu","2.25564417967693","18610","5539","48","4844033"
"encoding","postgresql","2.25563363246041","7101","16331","54","4844033"
"mvc","php","2.25534607300053","12594","373486","2190","4844033"
"date","input","2.25530668737523","12775","6557","39","4844033"
"foreach","mysql","2.25500077996994","4568","158006","336","4844033"
"android","menu","2.25485572931772","318032","5539","820","4844033"
"http","json","2.25485475749679","16499","43619","335","4844033"
"get","routing","2.25474513210056","4066","4227","8","4844033"
"character-encoding","vb6","2.25455613468916","5389","5183","13","4844033"
"methods","scala","2.25447235731864","6877","14997","48","4844033"
"templates","wordpress","2.25436643696796","14584","29467","200","4844033"
"compiler","osx","2.25417895937002","6562","30128","92","4844033"
"mongodb","nginx","2.25399579835665","15505","4574","33","4844033"
"ant","java-me","2.25387166357302","7196","5376","18","4844033"
"if-statement","script","2.2536177110293","7324","7337","25","4844033"
"jsf-2","session","2.25344999028892","8177","13670","52","4844033"
"linq","select","2.25329349477329","28252","10729","141","4844033"
"performance","sql","2.25290701096729","30226","127545","1793","4844033"
"character-encoding","replace","2.25281751418814","5389","4389","11","4844033"
"android-emulator","proxy","2.25273817605889","5066","4669","11","4844033"
"application","calendar","2.25270287747569","10073","4056","19","4844033"
"exception-handling","python-3.x","2.25264824540704","5952","5058","14","4844033"
"actionscript-3","variables","2.25259449218351","25871","13050","157","4844033"
"internet-explorer","jquery-ui","2.25226317558714","18610","20918","181","4844033"
"osx","svn","2.25219592255921","30128","15420","216","4844033"
"fluent-nhibernate","inheritance","2.25200414916385","4094","10508","20","4844033"
"numpy","parallel-processing","2.25185402469678","5318","4045","10","4844033"
"django","view","2.25178274780366","49650","7149","165","4844033"
"backbone.js","event-handling","2.25140379598508","8294","4410","17","4844033"
"webview","xcode","2.25136778792756","4875","52521","119","4844033"
"encoding","parsing","2.2513600324967","7101","16665","55","4844033"
"ant","configuration","2.25135898613314","7196","6279","21","4844033"
"reference","xna","2.25127803859096","5405","4379","11","4844033"
"dictionary","filter","2.2506015247144","6147","4902","14","4844033"
"jquery","safari","2.25010531695553","300065","4606","642","4844033"
"printing","vba","2.25004104166874","6588","13725","42","4844033"
"iis7","sharepoint2010","2.24966515327713","6814","6320","20","4844033"
"function","namespaces","2.24936896381466","17567","4168","34","4844033"
"attributes","sorting","2.24905335452726","4499","12447","26","4844033"
"fonts","netbeans","2.24891186383348","5353","8450","21","4844033"
"crash","gcc","2.24826029476642","4106","9970","19","4844033"
"frameworks","joomla","2.24800632341576","5714","6788","18","4844033"
"checkbox","list","2.24792896800753","5784","18628","50","4844033"
"visual-studio-2008","website","2.24785386983631","13831","4830","31","4844033"
"ide","language-agnostic","2.2477832151148","4636","6043","13","4844033"
".net-3.5","dll","2.24763053597598","4869","8410","19","4844033"
"navigation","tags","2.24738534787377","3846","3923","7","4844033"
"transactions","unit-testing","2.24716670578924","4758","17669","39","4844033"
"blackberry","encryption","2.24693758756045","8021","8332","31","4844033"
"python","utf-8","2.2469153735797","179356","6010","500","4844033"
"google-app-engine","session","2.24678017281683","17822","13670","113","4844033"
"servlets","stream","2.24652502551406","11131","4068","21","4844033"
"combobox","delphi","2.24589371051641","4939","20088","46","4844033"
"command-line","visual-studio","2.24531809206739","6784","26713","84","4844033"
"algorithm","collections","2.24515211071143","28841","7032","94","4844033"
"object","pdo","2.24506288821387","11450","4711","25","4844033"
"datetime","stored-procedures","2.24503552093997","11982","9544","53","4844033"
"asynchronous","servlets","2.24473892289338","7367","11131","38","4844033"
"c#-4.0","dependency-injection","2.24456862450255","13967","5099","33","4844033"
"ide","macros","2.24440679642387","4636","5121","11","4844033"
"optimization","postgresql","2.24432666352819","10573","16331","80","4844033"
"ajax","webforms","2.24429079985262","59694","3905","108","4844033"
"assembly","syntax","2.24403476640863","8455","6638","26","4844033"
"design","error-handling","2.24399897778265","11816","5298","29","4844033"
"dojo","firefox","2.24395309589171","4724","13252","29","4844033"
"datagrid","webforms","2.24390123010717","6081","3905","11","4844033"
"gui","opengl","2.2438185974886","11701","11439","62","4844033"
"asp.net-mvc-3","visual-studio-2010","2.24368878616108","33133","32906","505","4844033"
"gridview","linq","2.2429369081429","9479","28252","124","4844033"
"dictionary","function","2.24293290873106","6147","17567","50","4844033"
"exception","resources","2.24266551364206","12871","4531","27","4844033"
"linux","time","2.24239044154904","49974","6484","150","4844033"
"plugins","resources","2.24201458873212","9060","4531","19","4844033"
"deployment","ruby-on-rails-3.1","2.24195429480548","8142","5042","19","4844033"
"compiler","delphi","2.24163037253579","6562","20088","61","4844033"
"batch","date","2.24160009081565","5413","12775","32","4844033"
"visual-studio","windows-services","2.24137880375799","26713","4207","52","4844033"
"cookies","ssl","2.24082137674825","8882","8275","34","4844033"
"colors","combobox","2.24048433724101","5253","4939","12","4844033"
"events","qt","2.24026796630324","14775","19903","136","4844033"
"data-binding","model","2.23993239556456","9485","5472","24","4844033"
"dependency-injection","groovy","2.23980352377589","5099","5938","14","4844033"
"events","vb.net","2.23949493605382","14775","45090","308","4844033"
"dictionary","random","2.23872740952719","6147","6688","19","4844033"
"colors","resources","2.23871245416698","5253","4531","11","4844033"
"casting","vb.net","2.23855557601515","5279","45090","110","4844033"
"boost","visual-studio-2012","2.23852398907664","8925","5819","24","4844033"
"ant","batch","2.23846555761473","7196","5413","18","4844033"
"haskell","opengl","2.23807037899891","10785","11439","57","4844033"
"function","get","2.23797925956224","17567","4066","33","4844033"
"arrays","ruby","2.23755068522485","49704","70255","1613","4844033"
"dependency-injection","testing","2.23723593391622","5099","11465","27","4844033"
"html","post","2.23702366978975","163002","10508","791","4844033"
"c++","random","2.23679808896564","192988","6688","596","4844033"
"content-management-system","dynamic","2.23678498058065","4003","9197","17","4844033"
"data-binding","grails","2.23666242126446","9485","10960","48","4844033"
"com","crystal-reports","2.23665302066152","6060","4646","13","4844033"
"amazon-web-services","rubygems","2.23644935150798","4496","3854","8","4844033"
"coldfusion","hibernate","2.23632145805313","5636","23444","61","4844033"
"core-data","delegates","2.23612661401653","10862","4587","23","4844033"
"ide","svn","2.23611035106744","4636","15420","33","4844033"
"blackberry","jar","2.23586475505695","8021","5132","19","4844033"
"attributes","documentation","2.23553811046744","4499","3853","8","4844033"
"exception-handling","winforms","2.23547462797471","5952","35678","98","4844033"
"autocomplete","winforms","2.2354400920692","5284","35678","87","4844033"
"graphics","java","2.2352828931397","7805","400375","1442","4844033"
"console","script","2.23511926565127","3840","7337","13","4844033"
"boost","exception","2.23492239627574","8925","12871","53","4844033"
"linker","optimization","2.2343650533664","4306","10573","21","4844033"
"magento","search","2.2342792145206","15332","12161","86","4844033"
"orm","sqlite","2.23399752382945","6774","20166","63","4844033"
"excel","table","2.23397488329444","23635","13211","144","4844033"
"internet-explorer","ssl","2.23332057124211","18610","8275","71","4844033"
"iframe","session","2.23325298784471","9679","13670","61","4844033"
"android-widget","webview","2.23291639297033","4450","4875","10","4844033"
"backbone.js","jquery","2.23249830754659","8294","300065","1147","4844033"
"django","localization","2.23227629747397","49650","5201","119","4844033"
"c","syntax","2.23177522261059","91881","6638","281","4844033"
"camera","canvas","2.23161473251886","3855","7883","14","4844033"
"coding-style","listbox","2.23141224154366","4904","3984","9","4844033"
"printing","silverlight","2.23123160436595","6588","24386","74","4844033"
"usercontrols","validation","2.23114920882749","5645","16538","43","4844033"
"winforms","wpf","2.23109398235924","35678","62497","1027","4844033"
"c++","exception","2.23095351812416","192988","12871","1144","4844033"
"activity","multithreading","2.23063184294483","5821","35814","96","4844033"
"mono","winforms","2.22987082379746","4323","35678","71","4844033"
"filter","numpy","2.22980404648677","4902","5318","12","4844033"
"caching","codeigniter","2.2293026490599","11864","18315","100","4844033"
"java","xml-parsing","2.22891296602563","400375","4831","890","4844033"
"div","web","2.2288102831753","10552","6385","31","4844033"
"nhibernate","unit-testing","2.22857059903317","13655","17669","111","4844033"
"browser","console","2.22847767121069","8491","3840","15","4844033"
"drupal","mod-rewrite","2.22830849035968","11820","10667","58","4844033"
"delphi","exception-handling","2.22828204254774","20088","5952","55","4844033"
"controller","path","2.22756709442483","4181","4681","9","4844033"
"event-handling","javascript","2.22705375323636","4410","359555","729","4844033"
"matlab","variables","2.22659546313841","17671","13050","106","4844033"
"java","logging","2.22573481845914","400375","9828","1808","4844033"
"coding-style","exception","2.22557553793618","4904","12871","29","4844033"
"coldfusion","jquery-ajax","2.22519264735944","5636","13905","36","4844033"
"button","mobile","2.22518293667482","10391","10475","50","4844033"
"datetime","validation","2.22451932322638","11982","16538","91","4844033"
"api","stream","2.22423700346186","20879","4068","39","4844033"
"function","pdo","2.2242314855396","17567","4711","38","4844033"
"architecture","mobile","2.22357171667259","7071","10475","34","4844033"
"flex","list","2.22332783019076","20468","18628","175","4844033"
"csv","php","2.22325621844707","8208","373486","1407","4844033"
"linux","osx","2.22316002821202","49974","30128","691","4844033"
"debugging","process","2.22305940420126","17230","5438","43","4844033"
"audio","blackberry","2.22265528773893","10325","8021","38","4844033"
"wcf","windows-phone-7","2.22263603572173","29120","16615","222","4844033"
"vb6","windows-services","2.22153608634691","5183","4207","10","4844033"
"silverlight","visual-studio-2010","2.22146384291994","24386","32906","368","4844033"
"data","haskell","2.2214114855145","7481","10785","37","4844033"
"build","static","2.22129882731445","5493","5161","13","4844033"
"floating-point","variables","2.22048016868933","4012","13050","24","4844033"
"exception","stream","2.22036871895819","12871","4068","24","4844033"
"caching","django","2.22034502814374","11864","49650","270","4844033"
"asp.net","wcf","2.220148129303","165512","29120","2209","4844033"
"orm","query","2.21999005597379","6774","28024","87","4844033"
"blackberry","video","2.21982349629848","8021","9522","35","4844033"
"drupal-7","navigation","2.21910211923201","3973","3846","7","4844033"
"delete","search","2.21908200537863","4667","12161","26","4844033"
"audio","windows","2.21902669869991","10325","47359","224","4844033"
"dynamic","matrix","2.21868731283214","9197","5460","23","4844033"
"compiler-errors","module","2.21866206977837","3989","4926","9","4844033"
"calendar","user-interface","2.21849204022936","4056","8075","15","4844033"
"drag-and-drop","windows-7","2.21842701589709","4455","7352","15","4844033"
"for-loop","map","2.21815900010128","6401","6141","18","4844033"
"insert","tree","2.21757697031791","4759","4131","9","4844033"
"if-statement","stored-procedures","2.21757493992583","7324","9544","32","4844033"
"encoding","tomcat","2.2172115596311","7101","11999","39","4844033"
"lambda","nhibernate","2.2171516843647","4480","13655","28","4844033"
